date,time,code,name,currency,price,diff,per_diff
14/10/2019,09:45,CCH,COCACOLA HBC AG,GBX,2533.00,-9.00,-0.35
14/10/2019,09:45,CPG,COMPASS GROUP,GBX,2017.00,+10.00,+0.50
14/10/2019,09:45,CRH,CRH,GBX,2703.00,-7.00,-0.26
14/10/2019,09:45,CRDA,CRODA INTL.,GBX,4712.00,-22.00,-0.47
14/10/2019,09:45,DCC,DCC,GBX,6824.00,-76.00,-1.10
14/10/2019,09:45,DGE,DIAGEO,GBX,3234.00,+24.00,+0.75
14/10/2019,09:45,EVR,EVRAZ,GBX,417.40,-17.10,-3.94
14/10/2019,09:45,EXPN,EXPERIAN,GBX,2494.00,+11.00,+0.44
14/10/2019,09:45,FERG,FERGUSON,GBX,6414.00,+14.00,+0.22
14/10/2019,09:45,FLTR,FLUTTER ENT,GBX,7608.00,-42.00,-0.55
14/10/2019,09:45,FRES,FRESNILLO,GBX,629.20,-1.60,-0.25
14/10/2019,09:45,GSK,GLAXOSMITHKLINE,GBX,1689.60,+14.60,+0.87
14/10/2019,09:45,GLEN,GLENCORE,GBX,232.60,-4.90,-2.06
14/10/2019,09:45,HLMA,HALMA,GBX,1884.00,-5.00,-0.27
14/10/2019,09:45,HL.,HARGREAVES LANS,GBX,1797.00,-55.50,-3.00
14/10/2019,09:45,HIK,HIKMA,GBX,2024.00,+2.00,+0.10
14/10/2019,09:45,HSX,HISCOX,GBX,1583.00,-21.00,-1.31
14/10/2019,09:45,HSBA,HSBC HLDGS.UK,GBX,605.90,-1.50,-0.25
14/10/2019,09:45,IMB,IMP.BRANDS,GBX,1852.80,-0.60,-0.03
14/10/2019,09:45,INF,INFORMA,GBX,781.20,-6.80,-0.86
14/10/2019,09:45,IHG,INTERCON. HOTEL,GBX,4757.50,-4.50,-0.09
14/10/2019,09:45,ITRK,INTERTEK GROUP,GBX,5202.00,-48.00,-0.91
14/10/2019,09:45,IAG,INTL CONSOL AIR,GBX,486.40,-12.50,-2.51
14/10/2019,09:45,ITV,ITV,GBX,126.70,-2.60,-2.01
14/10/2019,09:45,JD.,JD SPORTS,GBX,764.20,+3.40,+0.45
14/10/2019,09:45,JMAT,JOHNSON MATTHEY,GBX,2956.00,-25.00,-0.84
14/10/2019,09:45,JE.,JUST EAT,GBX,623.80,-3.60,-0.57
14/10/2019,09:45,KGF,KINGFISHER,GBX,211.60,+1.40,+0.67
14/10/2019,09:45,LAND,LAND SECS.,GBX,888.80,-6.80,-0.76
14/10/2019,09:45,LGEN,LEGAL&GEN.,GBX,254.50,-6.30,-2.42
14/10/2019,09:45,LLOY,LLOYDS GRP.,GBX,57.07,-2.06,-3.48
14/10/2019,09:45,LSE,LON.STK.EXCH,GBX,7334.00,+34.00,+0.47
14/10/2019,09:45,MGGT,MEGGITT,GBX,612.00,-6.60,-1.07
14/10/2019,09:45,MRO,MELROSE IND,GBX,199.30,-1.80,-0.90
14/10/2019,09:45,MNDI,MONDI,GBX,1581.50,-14.00,-0.88
14/10/2019,09:45,MRW,MORRISON (WM),GBX,201.40,-1.90,-0.94
14/10/2019,09:45,NG.,NATIONAL GRID,GBX,887.20,-4.40,-0.49
14/10/2019,09:45,NXT,NEXT,GBX,6444.00,-14.00,-0.22
14/10/2019,09:45,NMC,NMC HEALTH,GBX,2597.00,-111.00,-4.10
14/10/2019,09:45,OCDO,OCADO,GBX,1290.00,-32.00,-2.42
14/10/2019,09:45,PSON,PEARSON,GBX,694.00,+0.40,+0.06
14/10/2019,09:45,PSN,PERSIMMON,GBX,2265.00,-22.00,-0.96
14/10/2019,09:45,PHNX,PHOENIX GRP HDG,GBX,691.90,-12.60,-1.79
14/10/2019,09:45,POLY,POLYMETAL INT,GBX,1139.00,-3.50,-0.31
14/10/2019,09:45,PRU,PRUDENTIAL,GBX,1479.00,-29.50,-1.96
14/10/2019,09:45,RDSA,RDS 'A',GBX,2293.00,+2.50,+0.11
14/10/2019,09:45,RDSB,RDS 'B',GBX,2281.50,-0.50,-0.02
14/10/2019,09:45,RB.,RECKITT BEN. GP,GBX,6128.00,+33.00,+0.54
14/10/2019,09:45,REL,RELX,GBX,1842.00,+5.50,+0.30
14/10/2019,09:45,RTO,RENTOKIL INITL.,GBX,458.60,+3.90,+0.86
14/10/2019,09:45,RMV,RIGHTMOVE,GBX,554.00,-3.00,-0.54
14/10/2019,09:45,RIO,RIO TINTO,GBX,4153.00,-56.50,-1.34
14/10/2019,09:45,RR.,ROLLS-ROYCE HLG,GBX,742.80,-0.40,-0.05
14/10/2019,09:45,RBS,ROYAL BANK SCOT,GBX,211.00,-7.30,-3.34
14/10/2019,09:45,RSA,RSA INS.,GBX,514.40,-9.80,-1.87
14/10/2019,09:45,SGE,SAGE GRP.,GBX,704.60,+11.60,+1.67
14/10/2019,09:45,SBRY,SAINSBURY(J),GBX,210.30,-4.30,-2.00
14/10/2019,09:45,SDR,SCHRODERS,GBX,2903.00,-66.00,-2.22
14/10/2019,09:45,SMT,SCOTTISH MORT,GBX,497.00,-3.00,-0.60
14/10/2019,09:45,SGRO,SEGRO,GBX,814.20,-8.00,-0.97
14/10/2019,09:45,SVT,SEVERN TRENT,GBX,2178.00,-37.00,-1.67
14/10/2019,09:45,SN.,SMITH&NEPHEW,GBX,1865.00,+5.00,+0.27
14/10/2019,09:45,SMDS,SMITH(DS),GBX,340.90,-4.10,-1.19
14/10/2019,09:45,SMIN,SMITHS GROUP,GBX,1569.00,-8.50,-0.54
14/10/2019,09:45,SKG,SMURFIT KAP.,GBX,2488.00,-42.00,-1.66
14/10/2019,09:45,SPX,SPIRAX-SARCO,GBX,7535.00,-30.00,-0.40
14/10/2019,09:45,SSE,SSE,GBX,1277.00,-32.00,-2.44
14/10/2019,09:45,STJ,ST.JAMES'S PLAC,GBX,985.20,-19.30,-1.92
14/10/2019,09:45,STAN,STAND.CHART.,GBX,648.60,-6.80,-1.04
14/10/2019,09:45,SLA,STD LIFE ABER,GBX,281.50,-4.50,-1.57
14/10/2019,09:45,TW.,TAYLOR WIMPEY,GBX,161.00,-2.75,-1.68
14/10/2019,09:45,TSCO,TESCO,GBX,238.20,-4.00,-1.65
14/10/2019,09:45,TUI,TUI AG,GBX,991.80,-13.20,-1.31
14/10/2019,09:45,ULVR,UNILEVER,GBX,4663.50,+16.50,+0.35
14/10/2019,09:45,UU.,UTD. UTILITIES,GBX,826.80,-17.00,-2.02
14/10/2019,09:45,VOD,VODAFONE GRP.,GBX,162.30,+1.00,+0.62
14/10/2019,09:45,WTB,WHITBREAD,GBX,4183.00,-12.00,-0.29
14/10/2019,09:45,WPP,WPP,GBX,945.60,+14.60,+1.57
14/10/2019,10:00,III,3I GRP.,GBX,1081.00,-11.50,-1.05
14/10/2019,10:00,ABF,A.B.FOOD,GBX,2152.00,-29.00,-1.33
14/10/2019,10:00,ADM,ADMIRAL GRP,GBX,2050.00,-26.00,-1.25
14/10/2019,10:00,AAL,ANGLO AMERICAN,GBX,1947.40,-37.20,-1.87
14/10/2019,10:00,ANTO,ANTOFAGASTA,GBX,864.20,-11.60,-1.32
14/10/2019,10:00,AHT,ASHTEAD GRP.,GBX,2150.00,-25.00,-1.15
14/10/2019,10:00,AZN,ASTRAZENECA,GBX,6964.00,+48.00,+0.69
14/10/2019,10:00,AUTO,AUTO TRAD,GBX,533.20,-6.40,-1.19
14/10/2019,10:00,AVV,AVEVA GRP,GBX,3762.00,+44.00,+1.18
14/10/2019,10:00,AV.,AVIVA,GBX,395.60,-9.60,-2.37
14/10/2019,10:00,BA.,BAE SYS.,GBX,556.40,+0.40,+0.07
14/10/2019,10:00,BARC,BARCLAYS,GBX,157.38,-3.10,-1.93
14/10/2019,10:00,BDEV,BARRATT DEVEL.,GBX,640.00,-14.40,-2.20
14/10/2019,10:00,BKG,BERKELEY GP.HLD,GBX,4331.00,-24.00,-0.55
14/10/2019,10:00,BHP,BHP GROUP,GBX,1701.80,-18.60,-1.08
14/10/2019,10:00,BP.,BP,GBX,494.75,+1.20,+0.24
14/10/2019,10:00,BATS,BR.AMER.TOB.,GBX,2727.50,+17.50,+0.65
14/10/2019,10:00,BLND,BR.LAND,GBX,584.60,-6.40,-1.08
14/10/2019,10:00,BT.A,BT GROUP,GBX,195.66,-1.34,-0.68
14/10/2019,10:00,BNZL,BUNZL,GBX,2001.00,-24.00,-1.19
14/10/2019,10:00,BRBY,BURBERRY GRP,GBX,1997.00,-7.00,-0.35
14/10/2019,10:00,CCL,CARNIVAL,GBX,3109.00,-10.00,-0.32
14/10/2019,10:00,CNA,CENTRICA,GBX,67.60,-1.16,-1.69
14/10/2019,10:00,CCH,COCACOLA HBC AG,GBX,2535.00,-7.00,-0.28
14/10/2019,10:00,CPG,COMPASS GROUP,GBX,2017.00,+10.00,+0.50
14/10/2019,10:00,CRH,CRH,GBX,2707.00,-3.00,-0.11
14/10/2019,10:00,CRDA,CRODA INTL.,GBX,4708.00,-26.00,-0.55
14/10/2019,10:00,DCC,DCC,GBX,6832.00,-68.00,-0.99
14/10/2019,10:00,DGE,DIAGEO,GBX,3236.00,+26.00,+0.81
14/10/2019,10:00,EVR,EVRAZ,GBX,419.20,-15.30,-3.52
14/10/2019,10:00,EXPN,EXPERIAN,GBX,2497.00,+14.00,+0.56
14/10/2019,10:00,FERG,FERGUSON,GBX,6410.00,+10.00,+0.16
14/10/2019,10:00,FLTR,FLUTTER ENT,GBX,7606.00,-44.00,-0.57
14/10/2019,10:00,FRES,FRESNILLO,GBX,632.00,+1.20,+0.19
14/10/2019,10:00,GSK,GLAXOSMITHKLINE,GBX,1690.80,+15.80,+0.94
14/10/2019,10:00,GLEN,GLENCORE,GBX,233.25,-4.25,-1.79
14/10/2019,10:00,HLMA,HALMA,GBX,1886.50,-2.50,-0.13
14/10/2019,10:00,HL.,HARGREAVES LANS,GBX,1801.00,-51.50,-2.78
14/10/2019,10:00,HIK,HIKMA,GBX,2023.00,+1.00,+0.05
14/10/2019,10:00,HSX,HISCOX,GBX,1580.00,-24.00,-1.50
14/10/2019,10:00,HSBA,HSBC HLDGS.UK,GBX,606.50,-0.90,-0.15
14/10/2019,10:00,IMB,IMP.BRANDS,GBX,1855.00,+1.60,+0.09
14/10/2019,10:00,INF,INFORMA,GBX,780.40,-7.60,-0.96
14/10/2019,10:00,IHG,INTERCON. HOTEL,GBX,4774.00,+12.00,+0.25
14/10/2019,10:00,ITRK,INTERTEK GROUP,GBX,5202.00,-48.00,-0.91
14/10/2019,10:00,IAG,INTL CONSOL AIR,GBX,486.20,-12.70,-2.55
14/10/2019,10:00,ITV,ITV,GBX,126.60,-2.70,-2.09
14/10/2019,10:00,JD.,JD SPORTS,GBX,763.00,+2.20,+0.29
14/10/2019,10:00,JMAT,JOHNSON MATTHEY,GBX,2966.00,-15.00,-0.50
14/10/2019,10:00,JE.,JUST EAT,GBX,624.60,-2.80,-0.45
14/10/2019,10:00,KGF,KINGFISHER,GBX,212.30,+2.10,+1.00
14/10/2019,10:00,LAND,LAND SECS.,GBX,889.20,-6.40,-0.71
14/10/2019,10:00,LGEN,LEGAL&GEN.,GBX,255.20,-5.60,-2.15
14/10/2019,10:00,LLOY,LLOYDS GRP.,GBX,57.15,-1.98,-3.35
14/10/2019,10:00,LSE,LON.STK.EXCH,GBX,7348.00,+48.00,+0.66
14/10/2019,10:00,MGGT,MEGGITT,GBX,611.60,-7.00,-1.13
14/10/2019,10:00,MRO,MELROSE IND,GBX,199.65,-1.45,-0.72
14/10/2019,10:00,MNDI,MONDI,GBX,1585.00,-10.50,-0.66
14/10/2019,10:00,MRW,MORRISON (WM),GBX,201.20,-2.10,-1.03
14/10/2019,10:00,NG.,NATIONAL GRID,GBX,885.10,-6.50,-0.73
14/10/2019,10:00,NXT,NEXT,GBX,6450.00,-8.00,-0.12
14/10/2019,10:00,NMC,NMC HEALTH,GBX,2602.00,-106.00,-3.91
14/10/2019,10:00,OCDO,OCADO,GBX,1292.50,-29.50,-2.23
14/10/2019,10:00,PSON,PEARSON,GBX,694.20,+0.60,+0.09
14/10/2019,10:00,PSN,PERSIMMON,GBX,2266.00,-21.00,-0.92
14/10/2019,10:00,PHNX,PHOENIX GRP HDG,GBX,693.20,-11.30,-1.60
14/10/2019,10:00,POLY,POLYMETAL INT,GBX,1140.50,-2.00,-0.17
14/10/2019,10:00,PRU,PRUDENTIAL,GBX,1479.50,-29.00,-1.92
14/10/2019,10:00,RDSA,RDS 'A',GBX,2291.50,+1.00,+0.04
14/10/2019,10:00,RDSB,RDS 'B',GBX,2281.00,-1.00,-0.04
14/10/2019,10:00,RB.,RECKITT BEN. GP,GBX,6124.00,+29.00,+0.48
14/10/2019,10:00,REL,RELX,GBX,1844.50,+8.00,+0.44
14/10/2019,10:00,RTO,RENTOKIL INITL.,GBX,457.30,+2.60,+0.57
14/10/2019,10:00,RMV,RIGHTMOVE,GBX,555.00,-2.00,-0.36
14/10/2019,10:00,RIO,RIO TINTO,GBX,4162.50,-47.00,-1.12
14/10/2019,10:00,RR.,ROLLS-ROYCE HLG,GBX,740.40,-2.80,-0.38
14/10/2019,10:00,RBS,ROYAL BANK SCOT,GBX,211.40,-6.90,-3.16
14/10/2019,10:00,RSA,RSA INS.,GBX,514.80,-9.40,-1.79
14/10/2019,10:00,SGE,SAGE GRP.,GBX,704.40,+11.40,+1.65
14/10/2019,10:00,SBRY,SAINSBURY(J),GBX,210.30,-4.30,-2.00
14/10/2019,10:00,SDR,SCHRODERS,GBX,2902.00,-67.00,-2.26
14/10/2019,10:00,SMT,SCOTTISH MORT,GBX,497.60,-2.40,-0.48
14/10/2019,10:00,SGRO,SEGRO,GBX,813.80,-8.40,-1.02
14/10/2019,10:00,SVT,SEVERN TRENT,GBX,2178.00,-37.00,-1.67
14/10/2019,10:00,SN.,SMITH&NEPHEW,GBX,1870.50,+10.50,+0.56
14/10/2019,10:00,SMDS,SMITH(DS),GBX,341.60,-3.40,-0.99
14/10/2019,10:00,SMIN,SMITHS GROUP,GBX,1571.50,-6.00,-0.38
14/10/2019,10:00,SKG,SMURFIT KAP.,GBX,2500.00,-30.00,-1.19
14/10/2019,10:00,SPX,SPIRAX-SARCO,GBX,7530.00,-35.00,-0.46
14/10/2019,10:00,SSE,SSE,GBX,1273.50,-35.50,-2.71
14/10/2019,10:00,STJ,ST.JAMES'S PLAC,GBX,986.80,-17.70,-1.76
14/10/2019,10:00,STAN,STAND.CHART.,GBX,651.00,-4.40,-0.67
14/10/2019,10:00,SLA,STD LIFE ABER,GBX,281.80,-4.20,-1.47
14/10/2019,10:00,TW.,TAYLOR WIMPEY,GBX,160.70,-3.05,-1.86
14/10/2019,10:00,TSCO,TESCO,GBX,238.20,-4.00,-1.65
14/10/2019,10:00,TUI,TUI AG,GBX,995.40,-9.60,-0.95
14/10/2019,10:00,ULVR,UNILEVER,GBX,4663.00,+16.00,+0.34
14/10/2019,10:00,UU.,UTD. UTILITIES,GBX,825.80,-18.00,-2.13
14/10/2019,10:00,VOD,VODAFONE GRP.,GBX,162.52,+1.22,+0.76
14/10/2019,10:00,WTB,WHITBREAD,GBX,4183.00,-12.00,-0.29
14/10/2019,10:00,WPP,WPP,GBX,944.40,+13.40,+1.44
14/10/2019,10:15,III,3I GRP.,GBX,1080.00,-12.50,-1.14
14/10/2019,10:15,ABF,A.B.FOOD,GBX,2150.00,-31.00,-1.42
14/10/2019,10:15,ADM,ADMIRAL GRP,GBX,2044.00,-32.00,-1.54
14/10/2019,10:15,AAL,ANGLO AMERICAN,GBX,1940.20,-44.40,-2.24
14/10/2019,10:15,ANTO,ANTOFAGASTA,GBX,863.40,-12.40,-1.42
14/10/2019,10:15,AHT,ASHTEAD GRP.,GBX,2142.00,-33.00,-1.52
14/10/2019,10:15,AZN,ASTRAZENECA,GBX,6959.00,+43.00,+0.62
14/10/2019,10:15,AUTO,AUTO TRAD,GBX,532.80,-6.80,-1.26
14/10/2019,10:15,AVV,AVEVA GRP,GBX,3752.00,+34.00,+0.91
14/10/2019,10:15,AV.,AVIVA,GBX,394.00,-11.20,-2.76
14/10/2019,10:15,BA.,BAE SYS.,GBX,556.20,+0.20,+0.04
14/10/2019,10:15,BARC,BARCLAYS,GBX,157.46,-3.02,-1.88
14/10/2019,10:15,BDEV,BARRATT DEVEL.,GBX,637.60,-16.80,-2.57
14/10/2019,10:15,BKG,BERKELEY GP.HLD,GBX,4301.00,-54.00,-1.24
14/10/2019,10:15,BHP,BHP GROUP,GBX,1696.00,-24.40,-1.42
14/10/2019,10:15,BP.,BP,GBX,495.45,+1.90,+0.39
14/10/2019,10:15,BATS,BR.AMER.TOB.,GBX,2726.00,+16.00,+0.59
14/10/2019,10:15,BLND,BR.LAND,GBX,582.60,-8.40,-1.42
14/10/2019,10:15,BT.A,BT GROUP,GBX,194.74,-2.26,-1.15
14/10/2019,10:15,BNZL,BUNZL,GBX,1995.00,-30.00,-1.48
14/10/2019,10:15,BRBY,BURBERRY GRP,GBX,1988.50,-15.50,-0.77
14/10/2019,10:15,CCL,CARNIVAL,GBX,3098.00,-21.00,-0.67
14/10/2019,10:15,CNA,CENTRICA,GBX,67.58,-1.18,-1.72
14/10/2019,10:15,CCH,COCACOLA HBC AG,GBX,2529.00,-13.00,-0.51
14/10/2019,10:15,CPG,COMPASS GROUP,GBX,2009.00,+2.00,+0.10
14/10/2019,10:15,CRH,CRH,GBX,2705.00,-5.00,-0.18
14/10/2019,10:15,CRDA,CRODA INTL.,GBX,4700.00,-34.00,-0.72
14/10/2019,10:15,DCC,DCC,GBX,6822.00,-78.00,-1.13
14/10/2019,10:15,DGE,DIAGEO,GBX,3235.00,+25.00,+0.78
14/10/2019,10:15,EVR,EVRAZ,GBX,418.00,-16.50,-3.80
14/10/2019,10:15,EXPN,EXPERIAN,GBX,2487.00,+4.00,+0.16
14/10/2019,10:15,FERG,FERGUSON,GBX,6400.00,0.00,+0.00
14/10/2019,10:15,FLTR,FLUTTER ENT,GBX,7600.00,-50.00,-0.65
14/10/2019,10:15,FRES,FRESNILLO,GBX,635.60,+4.80,+0.76
14/10/2019,10:15,GSK,GLAXOSMITHKLINE,GBX,1680.80,+5.80,+0.35
14/10/2019,10:15,GLEN,GLENCORE,GBX,232.40,-5.10,-2.15
14/10/2019,10:15,HLMA,HALMA,GBX,1880.50,-8.50,-0.45
14/10/2019,10:15,HL.,HARGREAVES LANS,GBX,1789.00,-63.50,-3.43
14/10/2019,10:15,HIK,HIKMA,GBX,2017.00,-5.00,-0.25
14/10/2019,10:15,HSX,HISCOX,GBX,1580.00,-24.00,-1.50
14/10/2019,10:15,HSBA,HSBC HLDGS.UK,GBX,606.50,-0.90,-0.15
14/10/2019,10:15,IMB,IMP.BRANDS,GBX,1852.20,-1.20,-0.07
14/10/2019,10:15,INF,INFORMA,GBX,778.40,-9.60,-1.22
14/10/2019,10:15,IHG,INTERCON. HOTEL,GBX,4755.50,-6.50,-0.14
14/10/2019,10:15,ITRK,INTERTEK GROUP,GBX,5194.00,-56.00,-1.07
14/10/2019,10:15,IAG,INTL CONSOL AIR,GBX,485.20,-13.70,-2.75
14/10/2019,10:15,ITV,ITV,GBX,126.60,-2.70,-2.09
14/10/2019,10:15,JD.,JD SPORTS,GBX,764.40,+3.60,+0.47
14/10/2019,10:15,JMAT,JOHNSON MATTHEY,GBX,2971.00,-10.00,-0.34
14/10/2019,10:15,JE.,JUST EAT,GBX,623.40,-4.00,-0.64
14/10/2019,10:15,KGF,KINGFISHER,GBX,211.10,+0.90,+0.43
14/10/2019,10:15,LAND,LAND SECS.,GBX,886.00,-9.60,-1.07
14/10/2019,10:15,LGEN,LEGAL&GEN.,GBX,255.00,-5.80,-2.22
14/10/2019,10:15,LLOY,LLOYDS GRP.,GBX,57.03,-2.10,-3.55
14/10/2019,10:15,LSE,LON.STK.EXCH,GBX,7348.00,+48.00,+0.66
14/10/2019,10:15,MGGT,MEGGITT,GBX,611.00,-7.60,-1.23
14/10/2019,10:15,MRO,MELROSE IND,GBX,199.50,-1.60,-0.80
14/10/2019,10:15,MNDI,MONDI,GBX,1589.00,-6.50,-0.41
14/10/2019,10:15,MRW,MORRISON (WM),GBX,201.90,-1.40,-0.69
14/10/2019,10:15,NG.,NATIONAL GRID,GBX,884.30,-7.30,-0.82
14/10/2019,10:15,NXT,NEXT,GBX,6450.00,-8.00,-0.12
14/10/2019,10:15,NMC,NMC HEALTH,GBX,2594.00,-114.00,-4.21
14/10/2019,10:15,OCDO,OCADO,GBX,1290.00,-32.00,-2.42
14/10/2019,10:15,PSON,PEARSON,GBX,693.80,+0.20,+0.03
14/10/2019,10:15,PSN,PERSIMMON,GBX,2250.00,-37.00,-1.62
14/10/2019,10:15,PHNX,PHOENIX GRP HDG,GBX,691.40,-13.10,-1.86
14/10/2019,10:15,POLY,POLYMETAL INT,GBX,1146.50,+4.00,+0.35
14/10/2019,10:15,PRU,PRUDENTIAL,GBX,1479.00,-29.50,-1.96
14/10/2019,10:15,RDSA,RDS 'A',GBX,2292.00,+1.50,+0.07
14/10/2019,10:15,RDSB,RDS 'B',GBX,2280.50,-1.50,-0.07
14/10/2019,10:15,RB.,RECKITT BEN. GP,GBX,6107.00,+12.00,+0.20
14/10/2019,10:15,REL,RELX,GBX,1839.00,+2.50,+0.14
14/10/2019,10:15,RTO,RENTOKIL INITL.,GBX,455.60,+0.90,+0.20
14/10/2019,10:15,RMV,RIGHTMOVE,GBX,554.60,-2.40,-0.43
14/10/2019,10:15,RIO,RIO TINTO,GBX,4153.00,-56.50,-1.34
14/10/2019,10:15,RR.,ROLLS-ROYCE HLG,GBX,739.60,-3.60,-0.48
14/10/2019,10:15,RBS,ROYAL BANK SCOT,GBX,211.10,-7.20,-3.30
14/10/2019,10:15,RSA,RSA INS.,GBX,513.60,-10.60,-2.02
14/10/2019,10:15,SGE,SAGE GRP.,GBX,704.00,+11.00,+1.59
14/10/2019,10:15,SBRY,SAINSBURY(J),GBX,210.40,-4.20,-1.96
14/10/2019,10:15,SDR,SCHRODERS,GBX,2896.00,-73.00,-2.46
14/10/2019,10:15,SMT,SCOTTISH MORT,GBX,498.00,-2.00,-0.40
14/10/2019,10:15,SGRO,SEGRO,GBX,812.40,-9.80,-1.19
14/10/2019,10:15,SVT,SEVERN TRENT,GBX,2170.00,-45.00,-2.03
14/10/2019,10:15,SN.,SMITH&NEPHEW,GBX,1868.00,+8.00,+0.43
14/10/2019,10:15,SMDS,SMITH(DS),GBX,341.90,-3.10,-0.90
14/10/2019,10:15,SMIN,SMITHS GROUP,GBX,1571.50,-6.00,-0.38
14/10/2019,10:15,SKG,SMURFIT KAP.,GBX,2502.00,-28.00,-1.11
14/10/2019,10:15,SPX,SPIRAX-SARCO,GBX,7520.00,-45.00,-0.59
14/10/2019,10:15,SSE,SSE,GBX,1276.50,-32.50,-2.48
14/10/2019,10:15,STJ,ST.JAMES'S PLAC,GBX,985.60,-18.90,-1.88
14/10/2019,10:15,STAN,STAND.CHART.,GBX,650.40,-5.00,-0.76
14/10/2019,10:15,SLA,STD LIFE ABER,GBX,281.50,-4.50,-1.57
14/10/2019,10:15,TW.,TAYLOR WIMPEY,GBX,159.95,-3.80,-2.32
14/10/2019,10:15,TSCO,TESCO,GBX,237.80,-4.40,-1.82
14/10/2019,10:15,TUI,TUI AG,GBX,992.60,-12.40,-1.23
14/10/2019,10:15,ULVR,UNILEVER,GBX,4663.50,+16.50,+0.35
14/10/2019,10:15,UU.,UTD. UTILITIES,GBX,824.40,-19.40,-2.30
14/10/2019,10:15,VOD,VODAFONE GRP.,GBX,162.02,+0.72,+0.45
14/10/2019,10:15,WTB,WHITBREAD,GBX,4168.00,-27.00,-0.64
14/10/2019,10:15,WPP,WPP,GBX,941.40,+10.40,+1.12
14/10/2019,10:30,III,3I GRP.,GBX,1078.50,-14.00,-1.28
14/10/2019,10:30,ABF,A.B.FOOD,GBX,2147.00,-34.00,-1.56
14/10/2019,10:30,ADM,ADMIRAL GRP,GBX,2039.00,-37.00,-1.78
14/10/2019,10:30,AAL,ANGLO AMERICAN,GBX,1936.80,-47.80,-2.41
14/10/2019,10:30,ANTO,ANTOFAGASTA,GBX,865.20,-10.60,-1.21
14/10/2019,10:30,AHT,ASHTEAD GRP.,GBX,2142.00,-33.00,-1.52
14/10/2019,10:30,AZN,ASTRAZENECA,GBX,6957.00,+41.00,+0.59
14/10/2019,10:30,AUTO,AUTO TRAD,GBX,529.00,-10.60,-1.96
14/10/2019,10:30,AVV,AVEVA GRP,GBX,3750.00,+32.00,+0.86
14/10/2019,10:30,AV.,AVIVA,GBX,394.10,-11.10,-2.74
14/10/2019,10:30,BA.,BAE SYS.,GBX,557.00,+1.00,+0.18
14/10/2019,10:30,BARC,BARCLAYS,GBX,158.00,-2.48,-1.54
14/10/2019,10:30,BDEV,BARRATT DEVEL.,GBX,639.20,-15.20,-2.32
14/10/2019,10:30,BKG,BERKELEY GP.HLD,GBX,4311.00,-44.00,-1.01
14/10/2019,10:30,BHP,BHP GROUP,GBX,1696.20,-24.20,-1.41
14/10/2019,10:30,BP.,BP,GBX,495.70,+2.15,+0.44
14/10/2019,10:30,BATS,BR.AMER.TOB.,GBX,2724.00,+14.00,+0.52
14/10/2019,10:30,BLND,BR.LAND,GBX,583.60,-7.40,-1.25
14/10/2019,10:30,BT.A,BT GROUP,GBX,194.98,-2.02,-1.02
14/10/2019,10:30,BNZL,BUNZL,GBX,1987.00,-38.00,-1.88
14/10/2019,10:30,BRBY,BURBERRY GRP,GBX,1986.00,-18.00,-0.90
14/10/2019,10:30,CCL,CARNIVAL,GBX,3097.00,-22.00,-0.70
14/10/2019,10:30,CNA,CENTRICA,GBX,67.44,-1.32,-1.92
14/10/2019,10:30,CCH,COCACOLA HBC AG,GBX,2522.00,-20.00,-0.79
14/10/2019,10:30,CPG,COMPASS GROUP,GBX,2000.00,-7.00,-0.35
14/10/2019,10:30,CRH,CRH,GBX,2711.00,+1.00,+0.04
14/10/2019,10:30,CRDA,CRODA INTL.,GBX,4698.00,-36.00,-0.76
14/10/2019,10:30,DCC,DCC,GBX,6830.00,-70.00,-1.01
14/10/2019,10:30,DGE,DIAGEO,GBX,3225.50,+15.50,+0.48
14/10/2019,10:30,EVR,EVRAZ,GBX,418.10,-16.40,-3.77
14/10/2019,10:30,EXPN,EXPERIAN,GBX,2477.00,-6.00,-0.24
14/10/2019,10:30,FERG,FERGUSON,GBX,6394.00,-6.00,-0.09
14/10/2019,10:30,FLTR,FLUTTER ENT,GBX,7582.00,-68.00,-0.89
14/10/2019,10:30,FRES,FRESNILLO,GBX,635.60,+4.80,+0.76
14/10/2019,10:30,GSK,GLAXOSMITHKLINE,GBX,1682.80,+7.80,+0.47
14/10/2019,10:30,GLEN,GLENCORE,GBX,232.55,-4.95,-2.08
14/10/2019,10:30,HLMA,HALMA,GBX,1876.50,-12.50,-0.66
14/10/2019,10:30,HL.,HARGREAVES LANS,GBX,1787.50,-65.00,-3.51
14/10/2019,10:30,HIK,HIKMA,GBX,2020.00,-2.00,-0.10
14/10/2019,10:30,HSX,HISCOX,GBX,1576.00,-28.00,-1.75
14/10/2019,10:30,HSBA,HSBC HLDGS.UK,GBX,607.80,+0.40,+0.07
14/10/2019,10:30,IMB,IMP.BRANDS,GBX,1855.40,+2.00,+0.11
14/10/2019,10:30,INF,INFORMA,GBX,776.20,-11.80,-1.50
14/10/2019,10:30,IHG,INTERCON. HOTEL,GBX,4748.50,-13.50,-0.28
14/10/2019,10:30,ITRK,INTERTEK GROUP,GBX,5174.00,-76.00,-1.45
14/10/2019,10:30,IAG,INTL CONSOL AIR,GBX,486.70,-12.20,-2.44
14/10/2019,10:30,ITV,ITV,GBX,126.60,-2.70,-2.09
14/10/2019,10:30,JD.,JD SPORTS,GBX,764.40,+3.60,+0.47
